h3_cell,police_station,violation_count,violations_per_device,lambda_normalized,mu,expected_n,mean_dwell,dwell_samples,chronic_offender_count,bpr_delay_min_per_km,hotspot_status,gi_z_score
89601459c93ffff,Peenya,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.3838446567171327
89601459c9bffff,Peenya,10,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.072137330227382,NOT_HOTSPOT,-0.4081166016928623
89601459ccbffff,Peenya,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07214500431948023,NOT_HOTSPOT,-0.3578951485015602
89601459cd3ffff,Peenya,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07218339009081642,NOT_HOTSPOT,-0.3659798095081556
89601459cdbffff,Peenya,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,-0.356293270660042
89601459d83ffff,Kamakshipalya,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.0721285610858029,NOT_HOTSPOT,-0.0929009832341908
89601459d93ffff,Kamakshipalya,4,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07218339009081642,NOT_HOTSPOT,-0.1122821032269116
89601459e03ffff,Chikkabanavara,82,16.4,0.004527489313928931,0.6057786546239967,0.007473834344227789,99.04607820366607,0.0,0.0,0.05453264566189553,NOT_HOTSPOT,-0.2500629432761824
89601459e0bffff,Chikkabanavara,22,3.6666666666666665,0.0010122435457971188,0.6057786546239967,0.0016709792233029611,99.04607820366607,0.0,0.0,0.05412246005633481,NOT_HOTSPOT,-0.2141487821803638
89601459e17ffff,Chikkabanavara,45,11.25,0.0031057472427866144,0.6057786546239967,0.0051268680714977215,99.04607820366607,0.0,0.0,0.05432307473333742,NOT_HOTSPOT,-0.1702301022547235
89601459e27ffff,Chikkabanavara,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.10814353300504642,NOT_HOTSPOT,-0.2136622813606705
89601459e37ffff,Chikkabanavara,31,3.875,0.0010697573836265005,0.6057786546239967,0.001765921224626993,99.04607820366607,0.0,0.0,0.0721340416431282,EMERGING,-0.2075550639780372
89601459e63ffff,Chikkabanavara,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.2863431284954607
89601459e6bffff,Chikkabanavara,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.054096420814352175,NOT_HOTSPOT,-0.3923153046235973
89601459e73ffff,Chikkabanavara,17,2.125,0.0005866411458596938,0.6057786546239967,0.0009684084135051252,99.04607820366607,0.0,0.0,0.054078955892364,NOT_HOTSPOT,-0.1992110088857538
89601459e7bffff,Chikkabanavara,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.05403070718601821,NOT_HOTSPOT,-0.2879820399361379
89601459e87ffff,Chikkabanavara,138,6.0,0.0016563985294861944,0.9917355371900827,0.001670201850565246,60.5,2.0,1.0,0.07216207943710984,EMERGING,-0.1366643640959107
89601459e8fffff,Chikkabanavara,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.05408820114941881,NOT_HOTSPOT,-0.0967905332820099
89601459e93ffff,Chikkabanavara,18,1.6363636363636365,0.00045174505349623487,5.454545454545454,8.281992647430973e-05,11.0,1.0,0.0,0.05402846593104682,NOT_HOTSPOT,-0.3037931490128935
89601459e97ffff,Chikkabanavara,4,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07208473535979865,NOT_HOTSPOT,-0.2883066737047381
89601459ea3ffff,Chikkabanavara,10,2.5,0.000690166053952581,0.6057786546239967,0.0011393040158883827,99.04607820366607,0.0,0.0,0.07221905688337715,NOT_HOTSPOT,-0.1124708820770848
89601459ea7ffff,Peenya,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.1510122921094589
89601459eafffff,Peenya,114,16.285714285714285,0.004495938865748242,0.6206896551724138,0.0072434570614832786,96.66666666666667,3.0,2.0,0.07240037454827242,EMERGING,-0.2991745753505584
89601459eb3ffff,Peenya,30,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.07221814207508492,NOT_HOTSPOT,-0.1269735034614617
89601459ebbffff,Peenya,26,5.2,0.0014355453922213685,0.6057786546239967,0.002369752353047836,99.04607820366607,0.0,0.0,0.0722404675332422,NOT_HOTSPOT,-0.1289116572395988
89601459ec7ffff,Chikkabanavara,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.0570365979869961
89601459ed7ffff,Chikkabanavara,11,11.0,0.0030367306373913563,0.6057786546239967,0.005012937669908883,99.04607820366607,0.0,0.0,0.07265707678961242,NOT_HOTSPOT,-0.1985226803680888
8960145a013ffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.4231458985926883
8960145a01bffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0721285610858029,NOT_HOTSPOT,-0.4263872381288166
8960145a023ffff,Byatarayanapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,0.1742445541283876
8960145a027ffff,Byatarayanapura,5,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.07232618951858161,NOT_HOTSPOT,0.1939744315508897
8960145a037ffff,Banashankari,43,6.142857142857143,0.0016958365897120564,0.18518518518518517,0.009157517584445106,324.0,1.0,0.0,0.0727762233466307,EMERGING,0.1073779689235803
8960145a03bffff,Banashankari,4,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.07211029632013499,NOT_HOTSPOT,-0.3487772747160653
8960145a04fffff,Byatarayanapura,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07209021175487829,EMERGING,-0.0754444070470892
8960145a063ffff,Byatarayanapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.1380244926092595
8960145a067ffff,Byatarayanapura,39,3.5454545454545454,0.000978780949241842,0.6057786546239967,0.0016157402407144335,99.04607820366607,0.0,0.0,0.054110995876303525,NOT_HOTSPOT,-0.3845607791486926
8960145a06bffff,Byatarayanapura,462,12.833333333333334,0.003542852410289916,5.357142857142858,0.0006613324499207843,11.2,5.0,0.0,0.05404264937067915,EMERGING,-0.2260319359572747
8960145a06fffff,Byatarayanapura,30,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.05409189980543028,NOT_HOTSPOT,-0.1258019122113873
8960145a077ffff,Byatarayanapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.299938162815993
8960145a087ffff,Banashankari,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.07219436214290154,NOT_HOTSPOT,-0.4682741995413286
8960145a097ffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07210664406079248,NOT_HOTSPOT,-0.2365952320758753
8960145a0a3ffff,Banashankari,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.05417870340301745,NOT_HOTSPOT,0.1151511551440622
8960145a0afffff,Banashankari,208,52.0,0.014355453922213685,0.6057786546239967,0.023697523530478357,99.04607820366607,0.0,20.0,0.1098987580466515,EMERGING,-0.3411328634341558
8960145a0b3ffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0540553380972173,NOT_HOTSPOT,0.0553568504282529
8960145a0c7ffff,Banashankari,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.10814901035363711,NOT_HOTSPOT,-0.3890865117044564
8960145a0cfffff,Banashankari,12,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07221997170615424,NOT_HOTSPOT,-0.4586875256868894
8960145a0d3ffff,Basavanagudi,17,2.125,0.0005866411458596938,0.6057786546239967,0.0009684084135051252,99.04607820366607,0.0,0.0,0.07209842732265281,EMERGING,-0.4251286637806326
8960145a0d7ffff,Banashankari,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.3923153046235972
8960145a10bffff,Byatarayanapura,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.10814353300504642,EMERGING,0.04371530774688
8960145a10fffff,Byatarayanapura,43,6.142857142857143,0.0016958365897120564,0.6057786546239967,0.002799432724754312,99.04607820366607,0.0,0.0,0.07222729080987467,EMERGING,-0.096434360254193
8960145a123ffff,Jnanabharathi,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10820928408150099,NOT_HOTSPOT,-0.2098773333280748
8960145a12bffff,Byatarayanapura,8,1.3333333333333333,0.0003680885621080432,0.6057786546239967,0.0006076288084738041,99.04607820366607,0.0,0.0,0.05406902800160518,NOT_HOTSPOT,-0.213106872439955
8960145a12fffff,Jnanabharathi,14,2.333333333333333,0.0006441549836890755,0.6057786546239967,0.001063350414829157,99.04607820366607,0.0,0.0,0.05408683135704728,NOT_HOTSPOT,-0.222795659237352
8960145a133ffff,Kengeri,94,6.714285714285714,0.0018535888306155032,0.6057786546239967,0.0030598450712430846,99.04607820366607,0.0,0.0,0.07232069070673663,NOT_HOTSPOT,-0.2652463975147307
8960145a137ffff,Kengeri,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.0720956886700308,NOT_HOTSPOT,-0.3947072215673095
8960145a13bffff,Byatarayanapura,198,13.2,0.0036440767648696277,4.615384615384615,0.0007895499657217527,13.0,1.0,0.0,0.0720822993451522,EMERGING,-0.3183919614969303
8960145a143ffff,Byatarayanapura,22,11.0,0.0030367306373913563,0.6057786546239967,0.005012937669908883,99.04607820366607,0.0,0.0,0.0545883138608394,EMERGING,-0.0977153092665739
8960145a147ffff,Byatarayanapura,145,18.125,0.005003703891156212,0.6057786546239967,0.008259954115190773,99.04607820366607,0.0,0.0,0.0545457254606152,EMERGING,-0.1653998897698827
8960145a14bffff,Byatarayanapura,61,6.1,0.0016840051716442977,1.7647058823529411,0.0009542695972651021,34.0,1.0,0.0,0.10822491485101615,NOT_HOTSPOT,0.0786111345720755
8960145a14fffff,Byatarayanapura,13,6.5,0.0017944317402767106,0.6057786546239967,0.0029621904413097947,99.04607820366607,0.0,0.0,0.05415606010486296,NOT_HOTSPOT,-0.0541023041535308
8960145a15bffff,Byatarayanapura,9,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.07229686855988948,NOT_HOTSPOT,-0.1245394280725192
8960145a173ffff,Byatarayanapura,8,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.05412931509229435,NOT_HOTSPOT,0.0388691006774894
8960145a177ffff,Byatarayanapura,44,5.5,0.0015183653186956782,0.6057786546239967,0.0025064688349544415,99.04607820366607,0.0,0.0,0.05407998304559447,EMERGING,-0.2437556481016233
8960145a1a3ffff,Kengeri,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.07213952272100066,NOT_HOTSPOT,-0.3946514762119816
8960145a1a7ffff,Kengeri,7,2.333333333333333,0.0006441549836890755,0.6057786546239967,0.001063350414829157,99.04607820366607,0.0,0.0,0.07211760153255842,NOT_HOTSPOT,-0.3881934228261696
8960145a1afffff,Kengeri,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,-0.3898642872842282
8960145a1b7ffff,Kengeri,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,-0.3801213058242768
8960145a1cbffff,Banashankari,16,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.0723619445373167,NOT_HOTSPOT,0.1281469903234222
8960145a1dbffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,0.1734342192443554
8960145a203ffff,Magadi Road,14,1.4,0.0003864929902134453,0.6057786546239967,0.0006380102488974941,99.04607820366607,0.0,0.0,0.07207816437211712,NOT_HOTSPOT,-0.1377101666010041
8960145a20bffff,Magadi Road,71,8.875,0.0024500894915316625,4.0,0.0006125223728829156,15.0,1.0,2.0,0.10813421810180657,NOT_HOTSPOT,-0.0117924811739457
8960145a20fffff,Magadi Road,27,2.4545454545454546,0.0006776175802443523,0.6057786546239967,0.0011185893974176848,99.04607820366607,0.0,0.0,0.07211560911015757,EMERGING,0.1394623222911761
8960145a213ffff,Magadi Road,20,6.666666666666667,0.0018404428105402162,0.6057786546239967,0.0030381440423690206,99.04607820366607,0.0,0.0,0.07232618951858161,NOT_HOTSPOT,-0.3273964356935944
8960145a217ffff,Magadi Road,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.2636967103971267
8960145a21bffff,Magadi Road,160,7.272727272727272,0.002007755793316599,0.6057786546239967,0.003314338955311658,99.04607820366607,0.0,5.0,0.0722307843453307,EMERGING,-0.1267466823205786
8960145a223ffff,Vijayanagara,1153,25.065217391304348,0.006919664871368051,1.7597765363128492,0.003932127022142479,34.095238095238095,21.0,10.0,0.07226663342264139,EMERGING,0.217431986926715
8960145a22bffff,Vijayanagara,8,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07212034122571254,NOT_HOTSPOT,0.5357762882170211
8960145a22fffff,Vijayanagara,573,12.733333333333333,0.0035152457681318122,0.2314540059347181,0.015187664408466932,259.2307692307692,13.0,22.0,0.07334496136401825,EMERGING,0.3401143262231417
8960145a23bffff,Vijayanagara,108,15.428571428571429,0.004259310504393071,0.6057786546239967,0.0070311333551968756,99.04607820366607,0.0,0.0,0.07251661306287804,EMERGING,0.2710015710745789
8960145a243ffff,Magadi Road,2,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205736118342676,NOT_HOTSPOT,0.3711772881319095
8960145a247ffff,Magadi Road,2,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07205188790754269,NOT_HOTSPOT,0.6401065741974715
8960145a24bffff,Magadi Road,277,8.147058823529411,0.0022491293758219403,0.6057786546239967,0.003712790734130376,99.04607820366607,0.0,0.0,0.10837484966723432,EMERGING,0.4769627773148199
8960145a24fffff,Magadi Road,1823,55.24242424242424,0.015250578380067336,1.070539419087137,0.014245695308512512,56.04651162790697,43.0,13.0,0.10916642561755241,EMERGING,0.0668324851041624
8960145a253ffff,Magadi Road,5,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.1085222849892693,NOT_HOTSPOT,0.2747711439990045
8960145a263ffff,Vijayanagara,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,CONFIRMED,0.8102579689918096
8960145a26bffff,Vijayanagara,2839,61.71739130434783,0.01703809936670763,0.4737516005121639,0.03596420433891529,126.64864864864865,74.0,213.0,0.05471114634427732,EMERGING,0.2730223638425554
8960145a26fffff,Vijayanagara,57,5.7,0.0015735786030118847,0.6057786546239967,0.0025976131562255125,99.04607820366607,0.0,1.0,0.07231409282230938,EMERGING,0.3821128081494925
8960145a273ffff,Vijayanagara,170,21.25,0.005866411458596938,3.3333333333333335,0.0017599234375790815,18.0,1.0,1.0,0.07212278874671263,EMERGING,0.4036003255862312
8960145a277ffff,Vijayanagara,51,12.75,0.003519846875158163,0.6057786546239967,0.005810450481030752,99.04607820366607,0.0,0.0,0.07235919336694385,EMERGING,0.2872257462499717
8960145a27bffff,Vijayanagara,186,10.941176470588236,0.003020491436121884,0.17191977077363896,0.017569191853442294,349.0,1.0,1.0,0.07310355234139587,CONFIRMED_HIGH,1.1161008109604194
8960145a283ffff,Chamarajpet,21,2.1,0.0005797394853201681,0.6057786546239967,0.0009570153733462415,99.04607820366607,0.0,0.0,0.05405451684074247,NOT_HOTSPOT,-0.3070541378950742
8960145a28bffff,Magadi Road,17,2.4285714285714284,0.0006704470238396501,0.6057786546239967,0.001106752472577286,99.04607820366607,0.0,0.0,0.05406413825258527,EMERGING,-0.1852745947867836
8960145a28fffff,Byatarayanapura,7,3.5,0.0009662324755336134,0.6057786546239967,0.0015950256222437356,99.04607820366607,0.0,0.0,0.05408614647712251,NOT_HOTSPOT,-0.3066955913507633
8960145a29bffff,Chamarajpet,47,3.9166666666666665,0.0010812601511923769,0.6057786546239967,0.0017849096248917994,99.04607820366607,0.0,0.0,0.05409196830204177,EMERGING,-0.2850188729622315
8960145a2a3ffff,Byatarayanapura,12,2.4,0.0006625594117944777,0.6057786546239967,0.0010937318552528472,99.04607820366607,0.0,0.0,0.054060265963611354,EMERGING,-0.0841660527313396
8960145a2b3ffff,Byatarayanapura,44,4.888888888888889,0.0013496580610628253,0.6057786546239967,0.002227972297737282,99.04607820366607,0.0,0.0,0.05415125850186442,EMERGING,-0.107312837779133
8960145a2b7ffff,Byatarayanapura,761,20.56756756756757,0.005678014779004478,1.0963455149501662,0.00517903772266772,54.72727272727273,11.0,2.0,0.05416569281211814,EMERGING,-0.2878455162313224
8960145a2bbffff,Byatarayanapura,47,3.357142857142857,0.0009267944153077516,0.6057786546239967,0.0015299225356215423,99.04607820366607,0.0,1.0,0.05409260434718188,EMERGING,-0.0924690542832282
8960145a2c3ffff,Magadi Road,217,9.434782608695652,0.0026046266731775667,0.7407407407407407,0.0035162460087897153,81.0,1.0,11.0,0.07234560744890262,EMERGING,-0.162135739318924
8960145a2c7ffff,Magadi Road,3,3.0,0.0008281992647430972,0.6057786546239967,0.001367164819066059,99.04607820366607,0.0,0.0,0.0720956886700308,NOT_HOTSPOT,-0.139688712179974
8960145a2cbffff,Magadi Road,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.0994251196835736
8960145a2cfffff,Magadi Road,333,13.875,0.0038304215994368245,0.6883365200764818,0.0055647513791818315,87.16666666666667,6.0,6.0,0.10856837879062464,EMERGING,-0.1899434129885146
8960145a2d3ffff,Chamarajpet,51,5.1,0.001407938750063265,0.6057786546239967,0.0023241801924123004,99.04607820366607,0.0,0.0,0.10840518922361309,EMERGING,-0.26140699114882
8960145a2d7ffff,Chamarajpet,40,2.857142857142857,0.0007887612045172354,0.6057786546239967,0.0013020617324438657,99.04607820366607,0.0,0.0,0.054077048386776294,EMERGING,-0.2381130286814591
8960145a2dbffff,Magadi Road,27,4.5,0.0012422988971146458,2.2222222222222223,0.0005590345037015906,27.0,1.0,0.0,0.07208371469504371,EMERGING,-0.2620755016188437
8960145a303ffff,Byatarayanapura,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.0721285610858029,NOT_HOTSPOT,0.2128522688059387
8960145a30bffff,Byatarayanapura,535,38.21428571428572,0.010549681110418025,0.6567796610169491,0.016062740271346156,91.35483870967742,31.0,3.0,0.07283940917983811,EMERGING,-0.1139358470400997
8960145a30fffff,Byatarayanapura,10,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.07223827120402326,NOT_HOTSPOT,0.310453159800778
8960145a31bffff,Byatarayanapura,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.07206830929440766,NOT_HOTSPOT,0.2468719312071306
8960145a323ffff,Byatarayanapura,285,17.8125,0.00491743313441214,5.217391304347826,0.0009425080174289935,11.5,2.0,1.0,0.07208982086290794,EMERGING,-0.0941857269773033
8960145a32bffff,Byatarayanapura,169,8.047619047619047,0.0022216773927235464,0.37267080745341613,0.005961501003808183,161.0,1.0,0.0,0.07256606215451011,EMERGING,0.0826707544134231
8960145a32fffff,Byatarayanapura,17,3.4,0.0009386258333755101,0.6057786546239967,0.0015494534616082003,99.04607820366607,0.0,0.0,0.07213513781705672,EMERGING,0.0549901229143527
8960145a333ffff,Byatarayanapura,11,3.6666666666666665,0.0010122435457971188,0.6057786546239967,0.0016709792233029611,99.04607820366607,0.0,0.0,0.07228954064195214,NOT_HOTSPOT,0.0644522979682142
8960145a347ffff,Byatarayanapura,22,2.75,0.0007591826593478391,0.6057786546239967,0.0012532344174772208,99.04607820366607,0.0,0.0,0.10815380331812152,EMERGING,0.2299054770097813
8960145a353ffff,Vijayanagara,21,7.0,0.0019324649510672268,0.6057786546239967,0.0031900512444874712,99.04607820366607,0.0,0.0,0.07225657649829476,NOT_HOTSPOT,0.3654911044727809
8960145a357ffff,Byatarayanapura,237,18.23076923076923,0.005032903224208052,0.7058823529411765,0.007129946234294741,85.0,1.0,1.0,0.07239156813231684,EMERGING,0.0798799364436512
8960145a35bffff,Vijayanagara,227,11.947368421052632,0.0032982672473102293,3.5294117647058822,0.000934509053404565,17.0,1.0,6.0,0.0720828068185857,EMERGING,0.2365995705199647
8960145a38fffff,Byatarayanapura,5,5.0,0.001380332107905162,0.6057786546239967,0.0022786080317767654,99.04607820366607,0.0,0.0,0.10839035737936698,NOT_HOTSPOT,-0.2284903120847149
8960145a393ffff,Byatarayanapura,57,4.75,0.0013113155025099039,0.7692307692307693,0.001704710153262875,78.0,2.0,0.0,0.054131694887262105,EMERGING,-0.3443716612466814
8960145a397ffff,Byatarayanapura,36,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.07233718871021733,NOT_HOTSPOT,-0.1550001898250438
8960145a39bffff,Byatarayanapura,3,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.05405670689266806,NOT_HOTSPOT,-0.3599029442343667
8960145a3a3ffff,Byatarayanapura,60,12.0,0.0033127970589723887,0.37267080745341613,0.008889338774909243,161.0,1.0,1.0,0.07344146551822872,EMERGING,-0.0713490032850826
8960145a3abffff,Byatarayanapura,12,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.07238120639145729,EMERGING,0.1167091974395234
8960145a3afffff,Byatarayanapura,38,12.666666666666666,0.0034968413400264103,0.37267080745341613,0.009383190929070868,161.0,2.0,2.0,0.07347062924509595,EMERGING,0.0414048487104761
8960145a3b3ffff,Byatarayanapura,24,6.0,0.0016563985294861944,0.6057786546239967,0.002734329638132118,99.04607820366607,0.0,0.0,0.07251621898015559,EMERGING,0.0581074816859023
8960145a3cbffff,Vijayanagara,8,8.0,0.002208531372648259,0.6057786546239967,0.0036457728508428244,99.04607820366607,0.0,0.0,0.0722053362797892,NOT_HOTSPOT,0.1206871646666844
8960145a3cfffff,Byatarayanapura,12,4.0,0.0011042656863241296,0.6057786546239967,0.0018228864254214122,99.04607820366607,0.0,0.0,0.07219801995686259,EMERGING,0.1886171201075161
8960145a3d3ffff,Byatarayanapura,5,1.6666666666666667,0.00046011070263505405,0.6057786546239967,0.0007595360105922552,99.04607820366607,0.0,0.0,0.10815996609118894,NOT_HOTSPOT,-0.0715549221844722
8960145a3dbffff,Vijayanagara,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07207378412962306,NOT_HOTSPOT,0.2413866198009068
8960145a413ffff,Banashankari,2,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10814353300504642,NOT_HOTSPOT,-0.3935686753255176
8960145a417ffff,Banashankari,12,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07214865900772205,NOT_HOTSPOT,-0.3594972260951237
8960145a423ffff,Banashankari,286,23.83333333333333,0.006579583047681271,0.9230769230769231,0.007127881634988043,65.0,3.0,1.0,0.07243834807531035,EMERGING,-0.4482984399241072
8960145a427ffff,Banashankari,15,2.142857142857143,0.0005915709033879266,0.6057786546239967,0.0009765462993328994,99.04607820366607,0.0,0.0,0.10815292295780088,EMERGING,-0.2476676079294096
8960145a42bffff,Banashankari,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07216145223915404,NOT_HOTSPOT,-0.2487145059831338
8960145a42fffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0720956886700308,EMERGING,-0.2365952320758753
8960145a433ffff,Banashankari,8,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.05410258658774403,NOT_HOTSPOT,-0.1879402864859607
8960145a437ffff,Banashankari,2,2.0,0.0005521328431620648,0.6057786546239967,0.0009114432127107061,99.04607820366607,0.0,0.0,0.07216145223915404,NOT_HOTSPOT,-0.2073880367250561
8960145a43bffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.10820928408150099,NOT_HOTSPOT,-0.1782511204255658
8960145a447ffff,Basavanagudi,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.0720956886700308,NOT_HOTSPOT,-0.4332750846430893
8960145a44fffff,Basavanagudi,5,2.5,0.000690166053952581,0.6057786546239967,0.0011393040158883827,99.04607820366607,0.0,0.0,0.10821750647922013,NOT_HOTSPOT,-0.4315971469158166
8960145a453ffff,Banashankari,3,1.5,0.0004140996323715486,0.6057786546239967,0.0006835824095330295,99.04607820366607,0.0,0.0,0.07206283497902888,NOT_HOTSPOT,-0.3822050080732814
8960145a463ffff,Banashankari,7,1.75,0.0004831162377668067,0.6057786546239967,0.0007975128111218678,99.04607820366607,0.0,0.0,0.10818873150349084,NOT_HOTSPOT,-0.4146086372555387
8960145a46bffff,Basavanagudi,31,5.166666666666667,0.0014263431781686676,0.1834862385321101,0.007773570321019238,327.0,1.0,0.0,0.07258050336020094,EMERGING,-0.4148902104141506
8960145a473ffff,Banashankari,1,1.0,0.0002760664215810324,0.6057786546239967,0.00045572160635535305,99.04607820366607,0.0,0.0,0.1081106761944346,NOT_HOTSPOT,-0.4073443683540628
